<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MCR,D,20070913,000000,18.269,18.269,17.8,18.187,1583,0
MCR,D,20070914,000000,17.999,17.999,17.294,17.803,994,0
MCR,D,20070917,000000,17.608,17.996,17.608,17.996,436,0
MCR,D,20070918,000000,17.687,18.156,17.687,18.156,1376,0
MCR,D,20070919,000000,18.156,18.187,17.432,17.803,4978,0
MCR,D,20070920,000000,17.49,17.76,17.256,17.745,722,0
MCR,D,20070921,000000,17.608,18.038,17.608,17.999,4907,0
MCR,D,20070924,000000,17.999,18.586,17.999,18.078,14005,0
MCR,D,20070925,000000,18.195,18.195,18.078,18.19,1580,0
MCR,D,20070926,000000,18.19,18.39,18.038,18.195,2596,0
MCR,D,20070927,000000,18.386,18.39,18.078,18.078,2093,0
MCR,D,20070928,000000,18.195,18.468,18.195,18.273,137596,0
MCR,D,20071001,000000,18.195,18.547,18.195,18.39,3955,0
MCR,D,20071002,000000,18.234,18.234,18.234,18.234,817,0
MCR,D,20071003,000000,17.667,18.195,17.667,17.842,578,0
MCR,D,20071004,000000,17.999,17.999,17.541,17.541,2078,0
MCR,D,20071005,000000,17.259,17.999,17.256,17.999,8539,0
MCR,D,20071008,000000,17.275,17.275,17.275,17.275,37,0
MCR,D,20071009,000000,18.156,18.156,17.608,17.687,91796,0
MCR,D,20071010,000000,17.372,17.687,17.294,17.682,2302,0
MCR,D,20071011,000000,17.412,18.156,17.412,18.152,5235,0
MCR,D,20071012,000000,17.608,18.386,17.608,18.386,8077,0
MCR,D,20071015,000000,17.647,18.782,17.608,18.586,4678,0
MCR,D,20071016,000000,18.743,18.743,17.647,17.803,8863,0
MCR,D,20071017,000000,17.785,18.582,17.785,18.535,11265,0
MCR,D,20071018,000000,17.885,18.195,17.885,18.195,10711,0
MCR,D,20071019,000000,18.39,18.75,18.39,18.75,7223,0
MCR,D,20071022,000000,18.75,18.75,17.803,18.738,256047,0
MCR,D,20071023,000000,18.664,18.919,18.664,18.919,4447,0
MCR,D,20071024,000000,18.88,18.88,18.743,18.88,1802,0
MCR,D,20071025,000000,18.88,18.899,18.782,18.782,544,0
MCR,D,20071026,000000,18.586,18.586,18.195,18.544,1091,0
MCR,D,20071029,000000,18.586,18.782,18.468,18.468,3680,0
MCR,D,20071030,000000,18.058,18.39,18.002,18.39,2300,0
MCR,D,20071031,000000,18.39,18.39,18.351,18.351,652,0
MCR,D,20071102,000000,18.743,18.743,18.351,18.743,1368,0
MCR,D,20071105,000000,18.586,18.586,18.156,18.488,2128,0
MCR,D,20071106,000000,18.488,18.488,17.785,17.999,31454,0
MCR,D,20071107,000000,17.999,18.273,17.999,18.273,20679,0
MCR,D,20071108,000000,15.651,17.803,15.651,17.803,1006,0
MCR,D,20071109,000000,18.156,18.156,17.022,17.996,1051,0
MCR,D,20071112,000000,17.217,17.92,17.217,17.917,1261,0
MCR,D,20071113,000000,17.959,18.156,17.959,18.113,1650,0
MCR,D,20071114,000000,18.273,18.313,17.999,18.118,5850,0
MCR,D,20071115,000000,17.608,17.608,15.659,17.217,23289,0
MCR,D,20071116,000000,17.139,17.139,15.984,17.139,13980,0
MCR,D,20071119,000000,16.044,17.212,16.044,17.212,5404,0
